,Image Name,PSNR,SSIM,CC
161,extracted_from_watermarked_image_image0190artwork.png,37.65942449294783,0.9833424281624795,0.9995791646422032
162,extracted_from_watermarked_image_image0190artwork.png,40.22136724489697,0.986341228931153,0.9997738597179096
163,extracted_from_watermarked_image_image0191artwork.png,18.876531051561425,0.9184614045339884,0.9741244522648494
164,extracted_from_watermarked_image_image0192artwork.png,36.39209595161781,0.9839711903517516,0.9997073232592442
165,extracted_from_watermarked_image_image0193artwork.png,41.26645433241115,0.9847072741067392,0.99982405105264
166,extracted_from_watermarked_image_image0194artwork.png,28.183357221059836,0.9697667602925132,0.9961479362008211
167,extracted_from_watermarked_image_image0195artwork.png,39.87837706076754,0.9836531677396758,0.9997583874736374
168,extracted_from_watermarked_image_image0196artwork.png,37.50554684250651,0.9823599915439782,0.9995617609070108
169,extracted_from_watermarked_image_image0197artwork.png,40.31058681156149,0.9843673952462213,0.9997771841759103
170,extracted_from_watermarked_image_image0199artwork.png,13.789454046355146,0.7972706414198077,0.9200565279871765
171,extracted_from_watermarked_image_image0200artwork.png,24.12729596093898,0.9768030008098619,0.9917527756613532
172,extracted_from_watermarked_image_image0202artwork.png,26.81207844235599,0.9793845082961908,0.9951184254109153
173,extracted_from_watermarked_image_image0203artwork.png,28.285442576502717,0.9778760642149885,0.9962673975955956
174,extracted_from_watermarked_image_image0204artwork.png,28.19459022867193,0.976581040054711,0.9961342966571073
175,extracted_from_watermarked_image_image0205artwork.png,36.8945837708395,0.9861894784947799,0.9994854920631285
176,extracted_from_watermarked_image_image0206artwork.png,30.63279652907612,0.9742019037034546,0.9977968972443478
177,extracted_from_watermarked_image_image0208artwork.png,38.88831369841575,0.9827834009911712,0.9996902215869875
178,extracted_from_watermarked_image_image0209artwork.png,23.676246488092175,0.941217949541806,0.9882534539496599
179,extracted_from_watermarked_image_image0210artwork.png,39.51710104666801,0.9863990929833579,0.9997206376493474
180,extracted_from_watermarked_image_image0211artwork.png,37.880439860300406,0.9844961912543541,0.9996048767861
181,extracted_from_watermarked_image_image0212artwork.png,10.851660581667451,0.5822337598588061,0.8520255906579217
182,extracted_from_watermarked_image_image0213artwork.png,28.52379856696592,0.9739188708823462,0.9964034768586231
183,extracted_from_watermarked_image_image0214artwork.png,39.89298873276625,0.9838476186806666,0.9997537162717826
184,extracted_from_watermarked_image_image0215artwork.png,40.49593872526529,0.9871752633134804,0.999785010726123
185,extracted_from_watermarked_image_image0216artwork.png,16.939255707116743,0.9159384889321491,0.9546907640181564
186,extracted_from_watermarked_image_image0217artwork.png,33.896371445903796,0.9807286506469216,0.9989700554707306
187,extracted_from_watermarked_image_image0218artwork.png,37.2312468031037,0.9849578749174835,0.9995338042098598
188,extracted_from_watermarked_image_image0219artwork.png,19.51892420165269,0.9525329255588284,0.9790732052488343
189,extracted_from_watermarked_image_image0220artwork.png,35.73701036364496,0.9831890704708948,0.9993435905480272
190,extracted_from_watermarked_image_image0222artwork.png,33.75974188768352,0.9776808706952952,0.9989510442045957
191,extracted_from_watermarked_image_image0224artwork.png,40.068959690345665,0.9803898223837405,0.9997788449105474
192,extracted_from_watermarked_image_image0227artwork.png,19.379631178111396,0.9266402618045184,0.9754177783534299
